1785001823.5902877|gpu:0, 0, 3, 15360, 9.66, 37;1, 0, 3, 15360, 9.07, 41|host:cpu=0.0;percpu=[0.0, 0.0, 0.0, 0.0];load1=0.29052734375;ram_used_mib=1050;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002860.1033106|gpu:0, 100, 983, 15360, 53.87, 77;1, 54, 2223, 15360, 45.86, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.080078125;ram_used_mib=6253;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002862.1875925|gpu:0, 99, 983, 15360, 55.48, 77;1, 21, 2223, 15360, 45.56, 77|host:cpu=100.0;percpu=[100.0, 100.0, 99.5, 100.0];load1=5.0732421875;ram_used_mib=6253;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002864.2691035|gpu:0, 98, 983, 15360, 53.12, 77;1, 28, 2223, 15360, 41.62, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0732421875;ram_used_mib=6245;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002866.3606853|gpu:0, 95, 983, 15360, 54.99, 77;1, 31, 2223, 15360, 39.80, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0732421875;ram_used_mib=6245;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002868.4433923|gpu:0, 97, 983, 15360, 55.48, 77;1, 56, 2223, 15360, 44.68, 76|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.06689453125;ram_used_mib=6242;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002870.5269613|gpu:0, 96, 983, 15360, 55.18, 77;1, 33, 2223, 15360, 40.57, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.06689453125;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002872.6137016|gpu:0, 99, 983, 15360, 53.25, 77;1, 27, 2223, 15360, 40.57, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0615234375;ram_used_mib=6242;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002874.6963096|gpu:0, 96, 983, 15360, 51.09, 77;1, 35, 2223, 15360, 45.27, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 99.5];load1=5.0615234375;ram_used_mib=6238;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002876.7879496|gpu:0, 98, 983, 15360, 51.97, 77;1, 55, 2223, 15360, 45.79, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0615234375;ram_used_mib=6236;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002878.8800216|gpu:0, 83, 983, 15360, 48.56, 77;1, 34, 2223, 15360, 41.28, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.05615234375;ram_used_mib=6250;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002880.9623888|gpu:0, 100, 983, 15360, 55.08, 77;1, 49, 2223, 15360, 45.83, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.05615234375;ram_used_mib=6258;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002883.048177|gpu:0, 97, 983, 15360, 54.20, 77;1, 39, 2223, 15360, 42.04, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.05126953125;ram_used_mib=6253;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002885.1325526|gpu:0, 98, 983, 15360, 54.49, 77;1, 61, 2223, 15360, 45.58, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.05126953125;ram_used_mib=6245;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002887.2168403|gpu:0, 100, 983, 15360, 56.17, 77;1, 54, 2223, 15360, 40.57, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.046875;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002889.3043742|gpu:0, 99, 983, 15360, 53.61, 77;1, 56, 2223, 15360, 46.72, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.046875;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002891.3888922|gpu:0, 100, 983, 15360, 54.40, 77;1, 54, 2223, 15360, 44.88, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.046875;ram_used_mib=6238;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002893.489146|gpu:0, 100, 983, 15360, 51.41, 77;1, 12, 2223, 15360, 43.79, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.04296875;ram_used_mib=6237;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002895.5719335|gpu:0, 95, 983, 15360, 54.43, 77;1, 47, 2223, 15360, 42.64, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.04296875;ram_used_mib=6237;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002897.6567895|gpu:0, 98, 983, 15360, 54.10, 77;1, 58, 2223, 15360, 46.13, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0390625;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002899.741306|gpu:0, 95, 983, 15360, 51.48, 77;1, 53, 2223, 15360, 44.68, 77|host:cpu=100.0;percpu=[100.0, 100.0, 99.5, 100.0];load1=5.0390625;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002901.824662|gpu:0, 100, 983, 15360, 54.79, 77;1, 56, 2223, 15360, 47.67, 77|host:cpu=100.0;percpu=[99.5, 100.0, 100.0, 100.0];load1=5.0390625;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002903.9076056|gpu:0, 100, 983, 15360, 54.79, 77;1, 11, 2223, 15360, 42.04, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.03564453125;ram_used_mib=6243;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002905.9920774|gpu:0, 100, 983, 15360, 54.59, 77;1, 25, 2223, 15360, 41.45, 76|host:cpu=99.9;percpu=[100.0, 99.5, 100.0, 100.0];load1=5.03564453125;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002908.076891|gpu:0, 100, 983, 15360, 48.66, 76;1, 15, 2223, 15360, 43.89, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.03271484375;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002910.1626792|gpu:0, 98, 983, 15360, 54.30, 77;1, 57, 2223, 15360, 47.51, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.03271484375;ram_used_mib=6230;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002912.2502093|gpu:0, 96, 983, 15360, 51.78, 77;1, 55, 2223, 15360, 46.26, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.02978515625;ram_used_mib=6232;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002914.3329256|gpu:0, 99, 983, 15360, 54.69, 77;1, 48, 2223, 15360, 41.35, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.02978515625;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002916.4165108|gpu:0, 77, 983, 15360, 50.20, 77;1, 55, 2223, 15360, 45.37, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.02978515625;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002918.5084946|gpu:0, 95, 983, 15360, 53.35, 77;1, 55, 2223, 15360, 42.14, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.02734375;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002920.5914803|gpu:0, 97, 983, 15360, 55.48, 77;1, 39, 2223, 15360, 45.86, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.02734375;ram_used_mib=6240;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002922.673894|gpu:0, 99, 983, 15360, 57.47, 77;1, 58, 2223, 15360, 56.30, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 99.5];load1=5.02490234375;ram_used_mib=6228;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002924.7591774|gpu:0, 100, 983, 15360, 55.38, 77;1, 55, 2223, 15360, 45.56, 78|host:cpu=99.9;percpu=[100.0, 99.5, 100.0, 100.0];load1=5.02490234375;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002926.845307|gpu:0, 98, 983, 15360, 56.56, 77;1, 31, 2223, 15360, 46.33, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.02490234375;ram_used_mib=6238;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002928.931159|gpu:0, 96, 983, 15360, 55.38, 77;1, 47, 2223, 15360, 44.58, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0224609375;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002931.0170817|gpu:0, 99, 983, 15360, 55.58, 77;1, 51, 2223, 15360, 45.17, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0224609375;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002933.1027818|gpu:0, 98, 983, 15360, 55.08, 77;1, 49, 2223, 15360, 41.35, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0205078125;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002935.1905987|gpu:0, 100, 983, 15360, 55.28, 77;1, 38, 2223, 15360, 47.21, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0205078125;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002937.2753894|gpu:0, 99, 983, 15360, 55.28, 77;1, 30, 2223, 15360, 44.28, 77|host:cpu=100.0;percpu=[99.5, 100.0, 100.0, 100.0];load1=5.0185546875;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002939.3557818|gpu:0, 92, 983, 15360, 48.59, 77;1, 23, 2223, 15360, 44.19, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0185546875;ram_used_mib=6252;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002941.448035|gpu:0, 65, 983, 15360, 51.58, 77;1, 7, 2223, 15360, 45.17, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0185546875;ram_used_mib=6252;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002943.5322063|gpu:0, 98, 983, 15360, 55.58, 77;1, 54, 2223, 15360, 45.83, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0166015625;ram_used_mib=6248;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002945.6154978|gpu:0, 78, 983, 15360, 55.18, 77;1, 31, 2223, 15360, 42.93, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0166015625;ram_used_mib=6248;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002947.7019644|gpu:0, 99, 983, 15360, 54.99, 77;1, 26, 2223, 15360, 45.54, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 99.5];load1=5.01513671875;ram_used_mib=6248;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002949.7887073|gpu:0, 100, 983, 15360, 54.99, 77;1, 24, 2223, 15360, 40.96, 77|host:cpu=99.9;percpu=[100.0, 100.0, 99.5, 100.0];load1=5.01513671875;ram_used_mib=6242;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002951.873942|gpu:0, 95, 983, 15360, 54.89, 77;1, 31, 2223, 15360, 40.59, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.01513671875;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002953.9568858|gpu:0, 99, 983, 15360, 54.89, 77;1, 28, 2223, 15360, 44.88, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.013671875;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002956.040912|gpu:0, 100, 983, 15360, 51.48, 77;1, 55, 2223, 15360, 41.26, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.013671875;ram_used_mib=6243;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002958.1242056|gpu:0, 57, 983, 15360, 46.52, 77;1, 51, 2223, 15360, 43.92, 77|host:cpu=100.0;percpu=[100.0, 99.5, 100.0, 100.0];load1=5.01220703125;ram_used_mib=6247;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002960.2047088|gpu:0, 97, 983, 15360, 53.51, 77;1, 46, 2223, 15360, 41.65, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.01220703125;ram_used_mib=6236;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002962.285366|gpu:0, 94, 983, 15360, 54.10, 77;1, 22, 2223, 15360, 45.47, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.09130859375;ram_used_mib=6236;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002964.371694|gpu:0, 67, 983, 15360, 52.56, 77;1, 32, 2223, 15360, 45.76, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.09130859375;ram_used_mib=6239;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002966.4535825|gpu:0, 61, 983, 15360, 55.44, 77;1, 55, 2223, 15360, 40.66, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.09130859375;ram_used_mib=6239;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002968.5545566|gpu:0, 100, 983, 15360, 52.37, 77;1, 30, 2223, 15360, 44.09, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.083984375;ram_used_mib=6231;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002970.6385462|gpu:0, 77, 983, 15360, 45.17, 77;1, 53, 2223, 15360, 45.56, 76|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.083984375;ram_used_mib=6235;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002972.723845|gpu:0, 95, 983, 15360, 53.71, 77;1, 19, 2223, 15360, 40.49, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0771484375;ram_used_mib=6234;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002974.808992|gpu:0, 99, 983, 15360, 55.28, 77;1, 26, 2223, 15360, 40.10, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0771484375;ram_used_mib=6236;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002976.8951306|gpu:0, 83, 983, 15360, 50.92, 77;1, 55, 2223, 15360, 44.88, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0771484375;ram_used_mib=6244;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002978.9791732|gpu:0, 88, 983, 15360, 55.18, 77;1, 32, 2223, 15360, 45.24, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.07080078125;ram_used_mib=6245;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002981.0603523|gpu:0, 100, 983, 15360, 57.28, 77;1, 35, 2223, 15360, 41.38, 76|host:cpu=100.0;percpu=[99.5, 100.0, 100.0, 100.0];load1=5.07080078125;ram_used_mib=6245;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002983.1461198|gpu:0, 75, 983, 15360, 52.27, 77;1, 35, 2223, 15360, 54.76, 76|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.06494140625;ram_used_mib=6242;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002985.2360473|gpu:0, 100, 983, 15360, 54.99, 77;1, 12, 2223, 15360, 45.27, 76|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.06494140625;ram_used_mib=6240;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002987.3236537|gpu:0, 100, 983, 15360, 55.67, 77;1, 26, 2223, 15360, 50.01, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0595703125;ram_used_mib=6240;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002989.407412|gpu:0, 38, 983, 15360, 54.89, 77;1, 22, 2223, 15360, 43.23, 77|host:cpu=100.0;percpu=[100.0, 99.5, 100.0, 100.0];load1=5.0595703125;ram_used_mib=6243;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002991.5038195|gpu:0, 99, 983, 15360, 54.30, 77;1, 30, 2223, 15360, 43.50, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 99.5];load1=5.0595703125;ram_used_mib=6226;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002993.6031106|gpu:0, 100, 983, 15360, 55.18, 77;1, 47, 2223, 15360, 44.97, 77|host:cpu=99.9;percpu=[100.0, 100.0, 99.5, 100.0];load1=5.0546875;ram_used_mib=6242;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002995.6890855|gpu:0, 62, 983, 15360, 53.02, 77;1, 59, 2223, 15360, 46.52, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.0546875;ram_used_mib=6257;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002997.7735896|gpu:0, 98, 983, 15360, 54.99, 78;1, 29, 2223, 15360, 45.17, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.05029296875;ram_used_mib=6257;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785002999.8564994|gpu:0, 100, 983, 15360, 55.67, 78;1, 56, 2223, 15360, 43.89, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.05029296875;ram_used_mib=6246;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003001.9387589|gpu:0, 100, 983, 15360, 45.44, 77;1, 49, 2223, 15360, 45.96, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.12646484375;ram_used_mib=6234;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003004.0230014|gpu:0, 87, 983, 15360, 51.78, 77;1, 35, 2223, 15360, 45.96, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.12646484375;ram_used_mib=6235;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003006.1120648|gpu:0, 70, 983, 15360, 51.02, 77;1, 51, 2223, 15360, 44.97, 77|host:cpu=100.0;percpu=[99.5, 100.0, 100.0, 100.0];load1=5.12646484375;ram_used_mib=6251;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003008.2028933|gpu:0, 54, 983, 15360, 50.60, 77;1, 61, 2223, 15360, 55.67, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1162109375;ram_used_mib=6251;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003010.2873583|gpu:0, 67, 983, 15360, 53.94, 77;1, 55, 2223, 15360, 45.37, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1162109375;ram_used_mib=6240;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003012.3751695|gpu:0, 100, 983, 15360, 54.69, 77;1, 44, 2223, 15360, 47.21, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1064453125;ram_used_mib=6242;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003014.4579344|gpu:0, 44, 983, 15360, 56.92, 77;1, 29, 2223, 15360, 45.17, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1064453125;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003016.5400174|gpu:0, 96, 983, 15360, 54.89, 77;1, 8, 2223, 15360, 40.88, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1064453125;ram_used_mib=6241;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003018.6258767|gpu:0, 93, 983, 15360, 54.69, 77;1, 52, 2223, 15360, 46.16, 78|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.09765625;ram_used_mib=6257;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003020.7179937|gpu:0, 74, 983, 15360, 54.79, 77;1, 39, 2223, 15360, 47.11, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.09765625;ram_used_mib=6265;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003022.8072116|gpu:0, 79, 983, 15360, 54.69, 77;1, 55, 2223, 15360, 40.96, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.08935546875;ram_used_mib=6248;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003024.8923693|gpu:0, 100, 983, 15360, 55.77, 77;1, 49, 2223, 15360, 42.41, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.08935546875;ram_used_mib=6236;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003026.9762876|gpu:0, 97, 983, 15360, 55.87, 77;1, 55, 2223, 15360, 45.74, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.16259765625;ram_used_mib=6243;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003029.0628798|gpu:0, 95, 983, 15360, 56.07, 77;1, 44, 2223, 15360, 45.96, 78|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.16259765625;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003031.1496267|gpu:0, 99, 983, 15360, 55.38, 77;1, 53, 2223, 15360, 44.48, 78|host:cpu=99.9;percpu=[99.5, 100.0, 100.0, 100.0];load1=5.16259765625;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003033.2356062|gpu:0, 87, 983, 15360, 51.58, 76;1, 58, 2223, 15360, 45.27, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 99.5];load1=5.1494140625;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003035.3160465|gpu:0, 99, 983, 15360, 54.49, 76;1, 51, 2223, 15360, 43.20, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1494140625;ram_used_mib=6249;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003037.3978777|gpu:0, 76, 983, 15360, 50.33, 76;1, 47, 2223, 15360, 46.75, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.13720703125;ram_used_mib=6248;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003039.478987|gpu:0, 88, 983, 15360, 54.23, 76;1, 42, 2223, 15360, 44.97, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.13720703125;ram_used_mib=6241;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003041.5607514|gpu:0, 99, 983, 15360, 54.89, 77;1, 53, 2223, 15360, 44.97, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.13720703125;ram_used_mib=6241;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003043.6438928|gpu:0, 100, 983, 15360, 55.48, 77;1, 8, 2223, 15360, 43.23, 77|host:cpu=99.9;percpu=[100.0, 99.5, 100.0, 100.0];load1=5.1259765625;ram_used_mib=6241;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003045.723612|gpu:0, 100, 983, 15360, 50.89, 77;1, 48, 2223, 15360, 46.52, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.1259765625;ram_used_mib=6241;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003047.8070877|gpu:0, 100, 983, 15360, 54.79, 77;1, 39, 2223, 15360, 40.98, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.11572265625;ram_used_mib=6241;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003049.8931003|gpu:0, 98, 983, 15360, 55.08, 77;1, 55, 2223, 15360, 40.98, 77|host:cpu=99.9;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.11572265625;ram_used_mib=6237;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003051.980698|gpu:0, 77, 983, 15360, 54.20, 77;1, 54, 2223, 15360, 43.79, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.18701171875;ram_used_mib=6236;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003054.0616279|gpu:0, 100, 983, 15360, 54.59, 77;1, 49, 2223, 15360, 45.56, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.18701171875;ram_used_mib=6238;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003056.1529639|gpu:0, 100, 983, 15360, 54.99, 77;1, 19, 2223, 15360, 41.55, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.18701171875;ram_used_mib=6239;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003058.2379417|gpu:0, 100, 983, 15360, 54.49, 77;1, 9, 2223, 15360, 40.59, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.171875;ram_used_mib=6239;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
1785003060.320667|gpu:0, 96, 983, 15360, 55.08, 77;1, 31, 2223, 15360, 44.88, 77|host:cpu=100.0;percpu=[100.0, 100.0, 100.0, 100.0];load1=5.171875;ram_used_mib=6246;ram_total_mib=32100;swap_used_mib=0;disk_used_gib=0.00
