1784985215.686875|0, 23, 223, 15360;1, 0, 3, 15360
1784985217.7274492|0, 23, 223, 15360;1, 0, 3, 15360
1784985219.7690265|0, 38, 223, 15360;1, 0, 3, 15360
1784985221.810679|0, 32, 223, 15360;1, 0, 3, 15360
1784985223.8514264|0, 23, 223, 15360;1, 0, 3, 15360
1784985225.89219|0, 20, 223, 15360;1, 0, 3, 15360
1784985227.932903|0, 36, 223, 15360;1, 0, 3, 15360
1784985229.9739923|0, 15, 223, 15360;1, 0, 3, 15360
1784985232.0148644|0, 23, 223, 15360;1, 0, 3, 15360
1784985234.055853|0, 40, 223, 15360;1, 0, 3, 15360
1784985236.0967438|0, 38, 223, 15360;1, 0, 3, 15360
1784985238.1376572|0, 20, 223, 15360;1, 0, 3, 15360
1784985240.1783576|0, 23, 223, 15360;1, 0, 3, 15360
1784985242.2191246|0, 39, 223, 15360;1, 0, 3, 15360
1784985244.2599254|0, 37, 223, 15360;1, 0, 3, 15360
1784985246.3005457|0, 24, 223, 15360;1, 0, 3, 15360
1784985248.3410738|0, 25, 223, 15360;1, 0, 3, 15360
1784985250.3821328|0, 38, 223, 15360;1, 0, 3, 15360
1784985252.4224627|0, 18, 223, 15360;1, 0, 3, 15360
1784985254.4627664|0, 24, 223, 15360;1, 0, 3, 15360
1784985256.5055683|0, 26, 223, 15360;1, 0, 3, 15360
1784985258.5496154|0, 39, 223, 15360;1, 0, 3, 15360
1784985260.5899804|0, 21, 223, 15360;1, 0, 3, 15360
1784985262.6307042|0, 23, 223, 15360;1, 0, 3, 15360
1784985264.6714132|0, 38, 223, 15360;1, 0, 3, 15360
1784985266.713407|0, 39, 223, 15360;1, 0, 3, 15360
1784985268.7555866|0, 23, 223, 15360;1, 0, 3, 15360
1784985270.797228|0, 25, 223, 15360;1, 0, 3, 15360
1784985272.838195|0, 38, 223, 15360;1, 0, 3, 15360
1784985274.8795266|0, 25, 223, 15360;1, 0, 3, 15360
1784985276.9208558|0, 23, 223, 15360;1, 0, 3, 15360
1784985278.9624836|0, 23, 223, 15360;1, 0, 3, 15360
1784985281.0031404|0, 40, 223, 15360;1, 0, 3, 15360
1784985283.0434957|0, 11, 223, 15360;1, 0, 3, 15360
1784985285.0836558|0, 23, 223, 15360;1, 0, 3, 15360
1784985287.1244307|0, 28, 223, 15360;1, 0, 3, 15360
1784985289.165038|0, 40, 223, 15360;1, 0, 3, 15360
1784985291.2068348|0, 14, 223, 15360;1, 0, 3, 15360
1784985293.2473996|0, 24, 223, 15360;1, 0, 3, 15360
1784985295.288404|0, 39, 223, 15360;1, 0, 3, 15360
1784985297.3294692|0, 27, 223, 15360;1, 0, 3, 15360
1784985299.3699138|0, 24, 223, 15360;1, 0, 3, 15360
1784985301.4107764|0, 20, 223, 15360;1, 0, 3, 15360
1784985303.4519207|0, 38, 223, 15360;1, 0, 3, 15360
1784985305.4930022|0, 10, 223, 15360;1, 0, 3, 15360
1784985307.5329614|0, 22, 223, 15360;1, 0, 3, 15360
1784985309.5732064|0, 30, 223, 15360;1, 0, 3, 15360
1784985311.6128027|0, 38, 223, 15360;1, 0, 3, 15360
1784985313.6531394|0, 15, 223, 15360;1, 0, 3, 15360
1784985315.6939938|0, 22, 223, 15360;1, 0, 3, 15360
1784985317.7345152|0, 38, 223, 15360;1, 0, 3, 15360
1784985319.7779756|0, 12, 223, 15360;1, 0, 3, 15360
1784985321.8173652|0, 21, 223, 15360;1, 0, 3, 15360
1784985323.8574262|0, 30, 223, 15360;1, 0, 3, 15360
1784985325.8980525|0, 38, 223, 15360;1, 0, 3, 15360
1784985327.9375014|0, 24, 223, 15360;1, 0, 3, 15360
1784985329.9772904|0, 22, 223, 15360;1, 0, 3, 15360
1784985332.017418|0, 39, 223, 15360;1, 0, 3, 15360
1784985334.0577378|0, 14, 223, 15360;1, 0, 3, 15360
1784985336.098585|0, 23, 223, 15360;1, 0, 3, 15360
1784985338.1388814|0, 29, 223, 15360;1, 0, 3, 15360
1784985340.1797097|0, 28, 223, 15360;1, 0, 3, 15360
1784985342.2204888|0, 22, 223, 15360;1, 0, 3, 15360
1784985344.2609415|0, 24, 223, 15360;1, 0, 3, 15360
1784985346.3017013|0, 38, 223, 15360;1, 0, 3, 15360
1784985348.342281|0, 16, 223, 15360;1, 0, 3, 15360
1784985350.3834052|0, 23, 223, 15360;1, 0, 3, 15360
1784985352.4243572|0, 41, 223, 15360;1, 0, 3, 15360
1784985354.4648561|0, 41, 223, 15360;1, 0, 3, 15360
1784985356.505652|0, 22, 223, 15360;1, 0, 3, 15360
1784985358.5465674|0, 23, 223, 15360;1, 0, 3, 15360
1784985360.5872848|0, 41, 223, 15360;1, 0, 3, 15360
1784985362.627757|0, 11, 223, 15360;1, 0, 3, 15360
1784985364.6686633|0, 23, 223, 15360;1, 0, 3, 15360
1784985366.7093475|0, 36, 223, 15360;1, 0, 3, 15360
1784985368.7499528|0, 39, 223, 15360;1, 0, 3, 15360
1784985370.7901406|0, 22, 223, 15360;1, 0, 3, 15360
1784985372.8304856|0, 24, 223, 15360;1, 0, 3, 15360
1784985374.8703947|0, 41, 223, 15360;1, 0, 3, 15360
1784985376.911455|0, 15, 223, 15360;1, 0, 3, 15360
1784985378.9520485|0, 25, 223, 15360;1, 0, 3, 15360
1784985380.9921596|0, 40, 223, 15360;1, 0, 3, 15360
1784985383.0328586|0, 40, 223, 15360;1, 0, 3, 15360
1784985385.0775576|0, 24, 223, 15360;1, 0, 3, 15360
1784985387.1200585|0, 20, 223, 15360;1, 0, 3, 15360
1784985389.1609528|0, 38, 223, 15360;1, 0, 3, 15360
1784985391.2018137|0, 18, 223, 15360;1, 0, 3, 15360
1784985393.242585|0, 23, 223, 15360;1, 0, 3, 15360
1784985395.2833831|0, 22, 223, 15360;1, 0, 3, 15360
1784985397.3254955|0, 36, 223, 15360;1, 0, 3, 15360
1784985399.3659039|0, 23, 223, 15360;1, 0, 3, 15360
1784985401.4056766|0, 23, 223, 15360;1, 0, 3, 15360
1784985403.4462101|0, 38, 223, 15360;1, 0, 3, 15360
1784985405.4874191|0, 38, 223, 15360;1, 0, 3, 15360
1784985407.5271964|0, 22, 223, 15360;1, 0, 3, 15360
1784985409.5678375|0, 30, 223, 15360;1, 0, 3, 15360
1784985411.607559|0, 34, 223, 15360;1, 0, 3, 15360
1784985413.6479938|0, 13, 223, 15360;1, 0, 3, 15360
1784985415.6887743|0, 24, 223, 15360;1, 0, 3, 15360
1784985417.728986|0, 38, 223, 15360;1, 0, 3, 15360
1784985419.769807|0, 16, 223, 15360;1, 0, 3, 15360
1784985421.8104787|0, 23, 223, 15360;1, 0, 3, 15360
1784985423.8515024|0, 21, 223, 15360;1, 0, 3, 15360
1784985425.8919187|0, 39, 223, 15360;1, 0, 3, 15360
1784985427.9337137|0, 16, 223, 15360;1, 0, 3, 15360
1784985429.9738927|0, 23, 223, 15360;1, 0, 3, 15360
1784985432.014768|0, 38, 223, 15360;1, 0, 3, 15360
1784985434.0551374|0, 35, 223, 15360;1, 0, 3, 15360
1784985436.0973024|0, 23, 223, 15360;1, 0, 3, 15360
1784985438.1385155|0, 24, 223, 15360;1, 0, 3, 15360
1784985440.180325|0, 39, 223, 15360;1, 0, 3, 15360
1784985442.2226424|0, 20, 223, 15360;1, 0, 3, 15360
1784985444.2630212|0, 23, 223, 15360;1, 0, 3, 15360
1784985446.3035994|0, 40, 223, 15360;1, 0, 3, 15360
1784985448.345268|0, 23, 223, 15360;1, 0, 3, 15360
1784985450.386193|0, 23, 223, 15360;1, 0, 3, 15360
1784985452.4264567|0, 21, 223, 15360;1, 0, 3, 15360
1784985454.4670103|0, 37, 223, 15360;1, 0, 3, 15360
1784985456.5070376|0, 23, 223, 15360;1, 0, 3, 15360
1784985458.5470273|0, 23, 223, 15360;1, 0, 3, 15360
1784985460.5876377|0, 39, 223, 15360;1, 0, 3, 15360
1784985462.627552|0, 35, 223, 15360;1, 0, 3, 15360
1784985464.6670194|0, 22, 223, 15360;1, 0, 3, 15360
1784985466.707943|0, 37, 223, 15360;1, 0, 3, 15360
1784985468.748382|0, 39, 223, 15360;1, 0, 3, 15360
1784985470.7891407|0, 22, 223, 15360;1, 0, 3, 15360
1784985472.829786|0, 25, 223, 15360;1, 0, 3, 15360
1784985474.8699877|0, 39, 223, 15360;1, 0, 3, 15360
1784985476.9111645|0, 39, 223, 15360;1, 0, 3, 15360
1784985478.951644|0, 24, 223, 15360;1, 0, 3, 15360
1784985480.9923248|0, 26, 223, 15360;1, 0, 3, 15360
1784985483.0324638|0, 38, 223, 15360;1, 0, 3, 15360
1784985485.073225|0, 11, 223, 15360;1, 0, 3, 15360
1784985487.1142895|0, 23, 223, 15360;1, 0, 3, 15360
1784985489.1551774|0, 40, 223, 15360;1, 0, 3, 15360
1784985491.1983225|0, 27, 223, 15360;1, 0, 3, 15360
1784985493.238696|0, 23, 223, 15360;1, 0, 3, 15360
1784985495.279019|0, 23, 223, 15360;1, 0, 3, 15360
1784985497.319997|0, 38, 223, 15360;1, 0, 3, 15360
1784985499.3609993|0, 39, 223, 15360;1, 0, 3, 15360
1784985501.4020114|0, 23, 223, 15360;1, 0, 3, 15360
1784985503.4426363|0, 32, 223, 15360;1, 0, 3, 15360
1784985505.482983|0, 38, 223, 15360;1, 0, 3, 15360
1784985507.5234864|0, 20, 223, 15360;1, 0, 3, 15360
1784985509.564478|0, 24, 223, 15360;1, 0, 3, 15360
1784985511.608039|0, 32, 223, 15360;1, 0, 3, 15360
1784985513.6490257|0, 15, 223, 15360;1, 0, 3, 15360
1784985515.6886597|0, 23, 223, 15360;1, 0, 3, 15360
1784985517.7289615|0, 29, 223, 15360;1, 0, 3, 15360
1784985519.769696|0, 39, 223, 15360;1, 0, 3, 15360
1784985521.8101726|0, 12, 223, 15360;1, 0, 3, 15360
1784985523.8506012|0, 23, 223, 15360;1, 0, 3, 15360
1784985525.8904405|0, 40, 223, 15360;1, 0, 3, 15360
1784985527.9315164|0, 23, 223, 15360;1, 0, 3, 15360
1784985529.9721642|0, 24, 223, 15360;1, 0, 3, 15360
1784985532.0123856|0, 22, 223, 15360;1, 0, 3, 15360
1784985534.0522482|0, 38, 223, 15360;1, 0, 3, 15360
1784985536.093937|0, 22, 223, 15360;1, 0, 3, 15360
1784985538.134173|0, 24, 223, 15360;1, 0, 3, 15360
1784985540.1750426|0, 40, 223, 15360;1, 0, 3, 15360
1784985542.216278|0, 32, 223, 15360;1, 0, 3, 15360
1784985544.2566228|0, 23, 223, 15360;1, 0, 3, 15360
1784985546.2962828|0, 38, 223, 15360;1, 0, 3, 15360
1784985548.3372598|0, 38, 223, 15360;1, 0, 3, 15360
1784985550.3784559|0, 22, 223, 15360;1, 0, 3, 15360
1784985552.4190109|0, 24, 223, 15360;1, 0, 3, 15360
1784985554.4597034|0, 39, 223, 15360;1, 0, 3, 15360
1784985556.5000215|0, 38, 223, 15360;1, 0, 3, 15360
1784985558.5419655|0, 23, 223, 15360;1, 0, 3, 15360
1784985560.5834122|0, 35, 223, 15360;1, 0, 3, 15360
1784985562.624465|0, 38, 223, 15360;1, 0, 3, 15360
1784985564.6650302|0, 20, 223, 15360;1, 0, 3, 15360
1784985566.7069774|0, 23, 223, 15360;1, 0, 3, 15360
1784985568.7493424|0, 38, 223, 15360;1, 0, 3, 15360
1784985570.7904694|0, 23, 223, 15360;1, 0, 3, 15360
1784985572.8316631|0, 24, 223, 15360;1, 0, 3, 15360
1784985574.8746333|0, 23, 223, 15360;1, 0, 3, 15360
1784985576.917009|0, 39, 223, 15360;1, 0, 3, 15360
1784985578.9586606|0, 21, 223, 15360;1, 0, 3, 15360
1784985580.9998546|0, 23, 223, 15360;1, 0, 3, 15360
1784985583.040747|0, 21, 223, 15360;1, 0, 3, 15360
1784985585.0815983|0, 39, 223, 15360;1, 0, 3, 15360
1784985587.1218083|0, 22, 223, 15360;1, 0, 3, 15360
1784985589.1628203|0, 24, 223, 15360;1, 0, 3, 15360
1784985591.2038891|0, 24, 223, 15360;1, 0, 3, 15360
1784985593.2445629|0, 39, 223, 15360;1, 0, 3, 15360
1784985595.2858388|0, 14, 223, 15360;1, 0, 3, 15360
1784985597.3262308|0, 24, 223, 15360;1, 0, 3, 15360
1784985599.3675766|0, 41, 223, 15360;1, 0, 3, 15360
1784985601.4081738|0, 35, 223, 15360;1, 0, 3, 15360
1784985603.4491208|0, 25, 223, 15360;1, 0, 3, 15360
1784985605.4908633|0, 27, 223, 15360;1, 0, 3, 15360
1784985607.5313551|0, 38, 223, 15360;1, 0, 3, 15360
1784985609.5725563|0, 13, 223, 15360;1, 0, 3, 15360
1784985611.6120274|0, 24, 223, 15360;1, 0, 3, 15360
1784985613.653111|0, 33, 223, 15360;1, 0, 3, 15360
1784985615.694155|0, 22, 223, 15360;1, 0, 3, 15360
1784985617.7349331|0, 25, 223, 15360;1, 0, 3, 15360
1784985619.7760465|0, 27, 223, 15360;1, 0, 3, 15360
1784985621.8161507|0, 36, 223, 15360;1, 0, 3, 15360
1784985623.8587322|0, 13, 223, 15360;1, 0, 3, 15360
1784985625.898997|0, 23, 223, 15360;1, 0, 3, 15360
1784985627.9392865|0, 39, 223, 15360;1, 0, 3, 15360
1784985629.9807744|0, 28, 223, 15360;1, 0, 3, 15360
1784985632.021509|0, 21, 223, 15360;1, 0, 3, 15360
1784985634.0611682|0, 24, 223, 15360;1, 0, 3, 15360
1784985636.1026254|0, 39, 223, 15360;1, 0, 3, 15360
1784985638.1469955|0, 18, 223, 15360;1, 0, 3, 15360
1784985640.1870487|0, 24, 223, 15360;1, 0, 3, 15360
1784985642.2276437|0, 41, 223, 15360;1, 0, 3, 15360
1784985644.2687988|0, 39, 223, 15360;1, 0, 3, 15360
1784985646.3087716|0, 22, 223, 15360;1, 0, 3, 15360
1784985648.3494103|0, 24, 223, 15360;1, 0, 3, 15360
1784985650.3899732|0, 39, 223, 15360;1, 0, 3, 15360
1784985652.4314249|0, 12, 223, 15360;1, 0, 3, 15360
1784985654.472033|0, 22, 223, 15360;1, 0, 3, 15360
1784985656.5129745|0, 25, 223, 15360;1, 0, 3, 15360
1784985658.5529003|0, 40, 223, 15360;1, 0, 3, 15360
1784985660.5937135|0, 11, 223, 15360;1, 0, 3, 15360
1784985662.634029|0, 24, 223, 15360;1, 0, 3, 15360
1784985664.6745362|0, 41, 223, 15360;1, 0, 3, 15360
1784985666.7162352|0, 25, 223, 15360;1, 0, 3, 15360
1784985668.7565045|0, 24, 223, 15360;1, 0, 3, 15360
1784985670.796469|0, 25, 223, 15360;1, 0, 3, 15360
1784985672.8367102|0, 38, 223, 15360;1, 0, 3, 15360
1784985674.8767357|0, 22, 223, 15360;1, 0, 3, 15360
1784985676.9181006|0, 24, 223, 15360;1, 0, 3, 15360
1784985678.9575684|0, 40, 223, 15360;1, 0, 3, 15360
1784985680.9974208|0, 27, 223, 15360;1, 0, 3, 15360
1784985683.0370374|0, 23, 223, 15360;1, 0, 3, 15360
1784985685.077798|0, 40, 223, 15360;1, 0, 3, 15360
1784985687.1187606|0, 36, 223, 15360;1, 0, 3, 15360
1784985689.1597335|0, 23, 223, 15360;1, 0, 3, 15360
1784985691.200945|0, 23, 223, 15360;1, 0, 3, 15360
1784985693.241531|0, 39, 223, 15360;1, 0, 3, 15360
1784985695.2824917|0, 38, 223, 15360;1, 0, 3, 15360
1784985697.322731|0, 24, 223, 15360;1, 0, 3, 15360
1784985699.3638203|0, 33, 223, 15360;1, 0, 3, 15360
1784985701.4048629|0, 38, 223, 15360;1, 0, 3, 15360
1784985703.4458876|0, 19, 223, 15360;1, 0, 3, 15360
1784985705.48679|0, 23, 223, 15360;1, 0, 3, 15360
1784985707.5269117|0, 40, 223, 15360;1, 0, 3, 15360
1784985709.5672948|0, 12, 223, 15360;1, 0, 3, 15360
1784985711.6071506|0, 20, 223, 15360;1, 0, 3, 15360
1784985713.6474278|0, 33, 223, 15360;1, 0, 3, 15360
1784985715.6880157|0, 38, 223, 15360;1, 0, 3, 15360
1784985717.728089|0, 21, 223, 15360;1, 0, 3, 15360
1784985719.7686045|0, 28, 223, 15360;1, 0, 3, 15360
1784985721.8097622|0, 38, 223, 15360;1, 0, 3, 15360
1784985723.8507042|0, 13, 223, 15360;1, 0, 3, 15360
1784985725.8916702|0, 23, 223, 15360;1, 0, 3, 15360
1784985727.9312866|0, 29, 223, 15360;1, 0, 3, 15360
1784985729.971666|0, 38, 223, 15360;1, 0, 3, 15360
1784985732.0119486|0, 24, 223, 15360;1, 0, 3, 15360
1784985734.0527906|0, 22, 223, 15360;1, 0, 3, 15360
1784985736.0949051|0, 40, 223, 15360;1, 0, 3, 15360
1784985738.135871|0, 11, 223, 15360;1, 0, 3, 15360
1784985740.1759424|0, 23, 223, 15360;1, 0, 3, 15360
1784985742.217444|0, 40, 223, 15360;1, 0, 3, 15360
1784985744.2578914|0, 22, 223, 15360;1, 0, 3, 15360
1784985746.2979302|0, 24, 223, 15360;1, 0, 3, 15360
1784985748.339197|0, 28, 223, 15360;1, 0, 3, 15360
1784985750.3821435|0, 37, 223, 15360;1, 0, 3, 15360
1784985752.4242196|0, 21, 223, 15360;1, 0, 3, 15360
1784985754.4648454|0, 24, 223, 15360;1, 0, 3, 15360
1784985756.505364|0, 36, 223, 15360;1, 0, 3, 15360
1784985758.5457544|0, 40, 223, 15360;1, 0, 3, 15360
1784985760.5861156|0, 22, 223, 15360;1, 0, 3, 15360
1784985762.626686|0, 24, 223, 15360;1, 0, 3, 15360
1784985764.6667016|0, 40, 223, 15360;1, 0, 3, 15360
1784985766.7079923|0, 17, 223, 15360;1, 0, 3, 15360
1784985768.748574|0, 23, 223, 15360;1, 0, 3, 15360
1784985770.7887952|0, 28, 223, 15360;1, 0, 3, 15360
1784985772.8291986|0, 39, 223, 15360;1, 0, 3, 15360
1784985774.8697531|0, 10, 223, 15360;1, 0, 3, 15360
1784985776.9104493|0, 24, 223, 15360;1, 0, 3, 15360
1784985778.9507859|0, 39, 223, 15360;1, 0, 3, 15360
1784985780.9918108|0, 23, 223, 15360;1, 0, 3, 15360
1784985783.0316362|0, 23, 223, 15360;1, 0, 3, 15360
1784985785.073281|0, 23, 223, 15360;1, 0, 3, 15360
1784985787.1131806|0, 39, 223, 15360;1, 0, 3, 15360
1784985789.1544428|0, 23, 223, 15360;1, 0, 3, 15360
1784985791.1944933|0, 23, 223, 15360;1, 0, 3, 15360
1784985793.2351415|0, 40, 223, 15360;1, 0, 3, 15360
1784985795.2753687|0, 31, 223, 15360;1, 0, 3, 15360
1784985797.3158062|0, 24, 223, 15360;1, 0, 3, 15360
1784985799.3566368|0, 22, 223, 15360;1, 0, 3, 15360
1784985801.3972394|0, 36, 223, 15360;1, 0, 3, 15360
1784985803.4373534|0, 23, 223, 15360;1, 0, 3, 15360
1784985805.4781258|0, 0, 223, 15360;1, 0, 3, 15360
1784985807.522795|0, 0, 3, 15360;1, 0, 3, 15360
1784985809.5643952|0, 0, 131, 15360;1, 0, 129, 15360
1784985811.607192|0, 16, 567, 15360;1, 9, 189, 15360
1784985813.6480014|0, 42, 573, 15360;1, 38, 193, 15360
1784985815.688919|0, 35, 573, 15360;1, 23, 193, 15360
1784985817.729499|0, 24, 573, 15360;1, 26, 193, 15360
1784985819.7713313|0, 13, 573, 15360;1, 10, 193, 15360
1784985821.8125267|0, 13, 573, 15360;1, 23, 193, 15360
1784985823.853653|0, 27, 573, 15360;1, 38, 193, 15360
1784985825.8955038|0, 37, 573, 15360;1, 14, 193, 15360
1784985827.9389875|0, 39, 573, 15360;1, 24, 193, 15360
1784985829.9807365|0, 16, 573, 15360;1, 35, 193, 15360
1784985832.0230498|0, 18, 573, 15360;1, 23, 193, 15360
1784985834.0635464|0, 15, 573, 15360;1, 38, 193, 15360
1784985836.1050563|0, 44, 573, 15360;1, 13, 193, 15360
1784985838.1466725|0, 36, 573, 15360;1, 24, 193, 15360
1784985840.1882565|0, 32, 573, 15360;1, 34, 193, 15360
1784985842.2306476|0, 11, 573, 15360;1, 23, 193, 15360
1784985844.2727294|0, 18, 573, 15360;1, 38, 193, 15360
1784985846.3156886|0, 23, 573, 15360;1, 10, 193, 15360
1784985848.3583226|0, 40, 573, 15360;1, 24, 193, 15360
1784985850.3999104|0, 32, 573, 15360;1, 37, 193, 15360
1784985852.4417486|0, 21, 573, 15360;1, 22, 193, 15360
1784985854.483657|0, 16, 573, 15360;1, 34, 193, 15360
1784985856.5256207|0, 16, 573, 15360;1, 11, 193, 15360
1784985858.5671744|0, 51, 573, 15360;1, 22, 193, 15360
1784985860.6092222|0, 36, 573, 15360;1, 36, 193, 15360
1784985862.6508408|0, 38, 573, 15360;1, 13, 193, 15360
1784985864.6920938|0, 9, 573, 15360;1, 31, 193, 15360
1784985866.7335107|0, 19, 573, 15360;1, 21, 193, 15360
1784985868.7752242|0, 27, 573, 15360;1, 24, 193, 15360
1784985870.8179288|0, 34, 573, 15360;1, 35, 193, 15360
1784985872.860187|0, 37, 573, 15360;1, 11, 193, 15360
1784985874.9024405|0, 9, 573, 15360;1, 25, 193, 15360
1784985876.9438107|0, 19, 573, 15360;1, 36, 193, 15360
1784985878.984628|0, 17, 573, 15360;1, 23, 193, 15360
1784985881.0261633|0, 50, 573, 15360;1, 39, 193, 15360
1784985883.0678778|0, 34, 573, 15360;1, 11, 193, 15360
1784985885.1149669|0, 8, 573, 15360;1, 23, 193, 15360
1784985887.1570234|0, 15, 573, 15360;1, 34, 193, 15360
1784985889.2056487|0, 20, 573, 15360;1, 23, 193, 15360
1784985891.2487886|0, 27, 573, 15360;1, 33, 193, 15360
1784985893.2901473|0, 41, 573, 15360;1, 34, 193, 15360
1784985895.3312957|0, 30, 573, 15360;1, 20, 193, 15360
1784985897.373847|0, 20, 573, 15360;1, 34, 193, 15360
1784985899.4158306|0, 18, 573, 15360;1, 14, 193, 15360
1784985901.457993|0, 15, 573, 15360;1, 21, 193, 15360
1784985903.5003507|0, 30, 573, 15360;1, 35, 193, 15360
1784985905.5426495|0, 41, 573, 15360;1, 18, 193, 15360
1784985907.584909|0, 40, 573, 15360;1, 22, 193, 15360
1784985909.6273487|0, 16, 573, 15360;1, 26, 193, 15360
1784985911.6695137|0, 13, 573, 15360;1, 17, 193, 15360
1784985913.7146852|0, 19, 573, 15360;1, 29, 193, 15360
1784985915.7568681|0, 16, 573, 15360;1, 30, 193, 15360
1784985917.7978163|0, 35, 573, 15360;1, 23, 193, 15360
1784985919.8388004|0, 35, 573, 15360;1, 34, 193, 15360
1784985921.8805773|0, 20, 573, 15360;1, 15, 193, 15360
1784985923.9218812|0, 17, 573, 15360;1, 22, 193, 15360
1784985925.9630582|0, 15, 573, 15360;1, 35, 193, 15360
1784985928.004536|0, 57, 573, 15360;1, 23, 193, 15360
1784985930.0461903|0, 39, 573, 15360;1, 36, 193, 15360
1784985932.088279|0, 38, 573, 15360;1, 18, 193, 15360
1784985934.1302757|0, 10, 573, 15360;1, 23, 193, 15360
1784985936.1751728|0, 19, 573, 15360;1, 36, 193, 15360
1784985938.2172496|0, 23, 573, 15360;1, 24, 193, 15360
1784985940.259114|0, 51, 573, 15360;1, 33, 193, 15360
1784985942.3014739|0, 36, 573, 15360;1, 10, 193, 15360
1784985944.3441517|0, 14, 573, 15360;1, 24, 193, 15360
1784985946.3870459|0, 16, 573, 15360;1, 37, 193, 15360
1784985948.4290318|0, 20, 573, 15360;1, 17, 193, 15360
1784985950.4707253|0, 38, 573, 15360;1, 23, 193, 15360
1784985952.5132222|0, 42, 573, 15360;1, 36, 193, 15360
1784985954.554524|0, 23, 573, 15360;1, 23, 193, 15360
1784985956.595691|0, 18, 573, 15360;1, 33, 193, 15360
1784985958.6375256|0, 16, 573, 15360;1, 23, 193, 15360
1784985960.6792011|0, 36, 573, 15360;1, 22, 193, 15360
1784985962.720505|0, 42, 573, 15360;1, 36, 193, 15360
1784985964.762784|0, 17, 573, 15360;1, 14, 193, 15360
1784985966.8055809|0, 16, 573, 15360;1, 24, 193, 15360
1784985968.847181|0, 16, 573, 15360;1, 34, 193, 15360
1784985970.889417|0, 20, 573, 15360;1, 24, 193, 15360
1784985972.9309502|0, 33, 573, 15360;1, 32, 193, 15360
1784985974.967338|0, 36, 573, 15360;1, 29, 193, 15360
1784985977.009473|0, 10, 573, 15360;1, 22, 193, 15360
1784985979.0510306|0, 15, 573, 15360;1, 35, 193, 15360
1784985981.0937285|0, 19, 573, 15360;1, 13, 193, 15360
1784985983.1357696|0, 32, 573, 15360;1, 24, 193, 15360
1784985985.1766982|0, 33, 573, 15360;1, 36, 193, 15360
1784985987.218371|0, 8, 573, 15360;1, 22, 193, 15360
1784985989.259875|0, 15, 573, 15360;1, 37, 193, 15360
1784985991.3022585|0, 20, 573, 15360;1, 9, 193, 15360
1784985993.3434498|0, 25, 573, 15360;1, 24, 193, 15360
1784985995.386243|0, 41, 573, 15360;1, 38, 193, 15360
1784985997.4283302|0, 17, 573, 15360;1, 22, 193, 15360
1784985999.4694564|0, 16, 573, 15360;1, 35, 193, 15360
1784986001.5181594|0, 19, 573, 15360;1, 10, 193, 15360
1784986003.5613968|0, 14, 573, 15360;1, 24, 193, 15360
1784986005.6030896|0, 33, 573, 15360;1, 37, 193, 15360
1784986007.644728|0, 19, 573, 15360;1, 22, 193, 15360
1784986009.6865017|0, 17, 573, 15360;1, 34, 193, 15360
1784986011.7280226|0, 13, 573, 15360;1, 8, 193, 15360
1784986013.770575|0, 20, 573, 15360;1, 24, 193, 15360
1784986015.8112233|0, 46, 573, 15360;1, 38, 193, 15360
1784986017.8525987|0, 36, 573, 15360;1, 22, 193, 15360
1784986019.8965104|0, 10, 573, 15360;1, 26, 193, 15360
1784986021.9390793|0, 19, 573, 15360;1, 14, 193, 15360
1784986023.9838898|0, 17, 573, 15360;1, 21, 193, 15360
1784986026.024558|0, 25, 573, 15360;1, 38, 193, 15360
1784986028.0656424|0, 41, 573, 15360;1, 11, 193, 15360
1784986030.1074026|0, 14, 573, 15360;1, 24, 193, 15360
1784986032.1494653|0, 15, 573, 15360;1, 33, 193, 15360
1784986034.1912165|0, 14, 573, 15360;1, 23, 193, 15360
1784986036.2329628|0, 20, 573, 15360;1, 38, 193, 15360
1784986038.2754347|0, 41, 573, 15360;1, 12, 193, 15360
1784986040.3167243|0, 35, 573, 15360;1, 23, 193, 15360
1784986042.3583663|0, 9, 573, 15360;1, 37, 193, 15360
1784986044.4018767|0, 19, 573, 15360;1, 24, 193, 15360
1784986046.444102|0, 17, 573, 15360;1, 36, 193, 15360
1784986048.486705|0, 49, 573, 15360;1, 12, 193, 15360
1784986050.528592|0, 36, 573, 15360;1, 23, 193, 15360
1784986052.5699947|0, 9, 573, 15360;1, 36, 193, 15360
1784986054.6109078|0, 15, 573, 15360;1, 24, 193, 15360
1784986056.6527982|0, 19, 573, 15360;1, 37, 193, 15360
1784986058.6939702|0, 31, 573, 15360;1, 15, 193, 15360
1784986060.7347903|0, 50, 573, 15360;1, 24, 193, 15360
1784986062.775164|0, 21, 573, 15360;1, 37, 193, 15360
1784986064.8172302|0, 14, 573, 15360;1, 16, 193, 15360
1784986066.8591714|0, 17, 573, 15360;1, 36, 193, 15360
1784986068.9009173|0, 16, 573, 15360;1, 16, 193, 15360
1784986070.9432993|0, 41, 573, 15360;1, 24, 193, 15360
1784986072.9845843|0, 36, 573, 15360;1, 38, 193, 15360
1784986075.0259895|0, 8, 573, 15360;1, 12, 193, 15360
1784986077.0676458|0, 15, 573, 15360;1, 32, 193, 15360
1784986079.1100256|0, 19, 573, 15360;1, 22, 193, 15360
1784986081.1524239|0, 23, 573, 15360;1, 24, 193, 15360
1784986083.1960988|0, 58, 573, 15360;1, 34, 193, 15360
1784986085.2383971|0, 36, 573, 15360;1, 20, 193, 15360
